,kWh,num_time,phase
3815,349.0,1659891600000000000,1
3816,370.25,1659895200000000000,1
3817,444.0,1659898800000000000,1
3818,406.75,1659902400000000000,1
3819,405.25,1659906000000000000,1
3820,387.75,1659909600000000000,1
3821,395.5,1659913200000000000,1
3822,355.0,1659916800000000000,1
3823,353.0,1659920400000000000,1
3824,792.75,1659938400000000000,1
3825,722.5,1659942000000000000,1
3826,697.25,1659945600000000000,1
3827,692.25,1659949200000000000,1
3828,728.5,1659952800000000000,1
3829,785.5,1659956400000000000,1
3830,699.0,1659960000000000000,1
3831,712.25,1659963600000000000,1
3832,718.5,1659967200000000000,1
3833,674.0,1659970800000000000,1
3834,697.5,1659974400000000000,1
3835,765.25,1659978000000000000,1
3836,738.75,1659981600000000000,1
3837,749.5,1659985200000000000,1
3838,777.0,1659988800000000000,1
3839,395.25,1659999600000000000,1
3840,428.75,1660003200000000000,1
3841,401.75,1660006800000000000,1
3842,428.25,1660010400000000000,1
3843,790.0,1660028400000000000,1
3844,710.25,1660032000000000000,1
3845,724.25,1660035600000000000,1
3846,717.5,1660039200000000000,1
3847,814.75,1660042800000000000,1
3848,734.25,1660046400000000000,1
3849,673.25,1660050000000000000,1
3850,684.5,1660053600000000000,1
3851,772.25,1660057200000000000,1
3852,719.25,1660060800000000000,1
3853,667.0,1660064400000000000,1
3854,671.25,1660068000000000000,1
3855,782.75,1660071600000000000,1
3856,394.75,1660086000000000000,1
3857,445.25,1660089600000000000,1
3858,394.0,1660093200000000000,1
3859,727.75,1660104000000000000,1
3860,723.5,1660107600000000000,1
3861,719.5,1660111200000000000,1
3862,734.75,1660114800000000000,1
3863,768.5,1660118400000000000,1
3864,732.75,1660122000000000000,1
3865,740.0,1660125600000000000,1
3866,742.75,1660129200000000000,1
3867,790.25,1660132800000000000,1
3868,672.75,1660136400000000000,1
3869,716.25,1660140000000000000,1
3870,658.5,1660143600000000000,1
3871,690.5,1660147200000000000,1
3872,632.25,1660150800000000000,1
3873,648.0,1660154400000000000,1
3874,767.5,1660158000000000000,1
3875,444.75,1660172400000000000,1
3876,473.5,1660176000000000000,1
3877,416.25,1660179600000000000,1
3878,735.75,1660194000000000000,1
3879,715.0,1660197600000000000,1
3880,791.0,1660201200000000000,1
3881,704.0,1660204800000000000,1
3882,729.75,1660208400000000000,1
3883,734.5,1660212000000000000,1
3884,804.75,1660215600000000000,1
3885,695.5,1660219200000000000,1
3886,670.75,1660222800000000000,1
3887,786.0,1660226400000000000,1
3888,689.5,1660230000000000000,1
3889,710.25,1660233600000000000,1
3890,749.0,1660237200000000000,1
3891,653.25,1660240800000000000,1
3892,818.5,1660244400000000000,1
3893,417.25,1660258800000000000,1
3894,447.5,1660262400000000000,1
3895,392.75,1660266000000000000,1
3896,419.0,1660269600000000000,1
3897,798.25,1660287600000000000,1
3898,701.75,1660291200000000000,1
3899,728.25,1660294800000000000,1
3900,798.0,1660298400000000000,1
3901,731.25,1660302000000000000,1
3902,646.75,1660305600000000000,1
3903,633.25,1660309200000000000,1
3904,741.25,1660312800000000000,1
3905,682.0,1660316400000000000,1
3906,722.5,1660320000000000000,1
3907,677.0,1660323600000000000,1
3908,773.0,1660327200000000000,1
3909,330.75,1660345200000000000,1
3910,328.5,1660348800000000000,1
3911,331.75,1660352400000000000,1
3912,388.5,1660356000000000000,1
3913,362.75,1660359600000000000,1
3914,355.25,1660363200000000000,1
3915,356.25,1660366800000000000,1
3916,398.25,1660370400000000000,1
3917,356.5,1660374000000000000,1
3918,352.0,1660377600000000000,1
3919,361.75,1660381200000000000,1
3920,391.75,1660384800000000000,1
3921,354.0,1660388400000000000,1
3922,342.5,1660392000000000000,1
3923,356.25,1660395600000000000,1
3924,313.25,1660399200000000000,1
3925,318.0,1660402800000000000,1
3926,306.5,1660406400000000000,1
3927,305.25,1660410000000000000,1
3928,304.0,1660413600000000000,1
3929,333.75,1660417200000000000,1
3930,300.5,1660420800000000000,1
3931,302.75,1660424400000000000,1
3932,300.25,1660428000000000000,1
3933,287.75,1660431600000000000,1
3934,259.25,1660435200000000000,1
3935,259.75,1660438800000000000,1
3936,282.75,1660442400000000000,1
3937,259.75,1660446000000000000,1
3938,256.5,1660449600000000000,1
3939,258.0,1660453200000000000,1
3940,256.75,1660456800000000000,1
3941,286.75,1660460400000000000,1
3942,258.0,1660464000000000000,1
3943,262.75,1660467600000000000,1
3944,288.25,1660471200000000000,1
3945,264.5,1660474800000000000,1
3946,267.75,1660478400000000000,1
3947,295.75,1660482000000000000,1
3948,276.25,1660485600000000000,1
3949,270.25,1660489200000000000,1
3950,267.0,1660492800000000000,1
3951,297.5,1660496400000000000,1
3952,268.25,1660500000000000000,1
3953,270.75,1660503600000000000,1
3954,298.5,1660507200000000000,1
3955,283.75,1660510800000000000,1
3956,297.0,1660514400000000000,1
3957,300.25,1660518000000000000,1
3958,325.75,1660521600000000000,1
3959,301.25,1660525200000000000,1
3960,674.0,1660539600000000000,1
3961,683.25,1660543200000000000,1
3962,694.25,1660546800000000000,1
3963,745.5,1660550400000000000,1
3964,721.5,1660554000000000000,1
3965,708.5,1660557600000000000,1
3966,703.0,1660561200000000000,1
3967,741.0,1660564800000000000,1
3968,625.75,1660568400000000000,1
3969,695.25,1660572000000000000,1
3970,721.25,1660575600000000000,1
3971,696.75,1660579200000000000,1
3972,662.75,1660582800000000000,1
3973,772.0,1660586400000000000,1
3974,362.0,1660608000000000000,1
3975,356.75,1660611600000000000,1
3976,777.75,1660629600000000000,1
3977,686.0,1660633200000000000,1
3978,681.75,1660636800000000000,1
3979,808.0,1660640400000000000,1
3980,736.75,1660644000000000000,1
3981,744.0,1660647600000000000,1
3982,726.5,1660651200000000000,1
3983,755.25,1660654800000000000,1
3984,707.5,1660658400000000000,1
3985,676.25,1660662000000000000,1
3986,675.75,1660665600000000000,1
3987,676.25,1660669200000000000,1
3988,683.0,1660672800000000000,1
3989,788.5,1660676400000000000,1
3990,366.0,1660690800000000000,1
3991,364.25,1660694400000000000,1
3992,394.25,1660698000000000000,1
3993,400.75,1660701600000000000,1
3994,774.5,1660712400000000000,1
3995,703.25,1660716000000000000,1
3996,713.75,1660719600000000000,1
3997,702.25,1660723200000000000,1
3998,735.0,1660726800000000000,1
3999,769.0,1660730400000000000,1
4000,702.0,1660734000000000000,1
4001,778.75,1660737600000000000,1
4002,674.75,1660741200000000000,1
4003,703.0,1660744800000000000,1
4004,682.25,1660748400000000000,1
4005,775.25,1660752000000000000,1
4006,700.75,1660755600000000000,1
4007,674.0,1660759200000000000,1
4008,812.5,1660762800000000000,1
4009,358.75,1660780800000000000,1
4010,354.25,1660784400000000000,1
4011,763.75,1660802400000000000,1
4012,695.0,1660806000000000000,1
4013,686.75,1660809600000000000,1
4014,776.5,1660813200000000000,1
4015,718.25,1660816800000000000,1
4016,727.0,1660820400000000000,1
4017,708.0,1660824000000000000,1
4018,720.75,1660827600000000000,1
4019,690.75,1660831200000000000,1
4020,674.5,1660834800000000000,1
4021,691.25,1660838400000000000,1
4022,737.5,1660842000000000000,1
4023,677.75,1660845600000000000,1
4024,690.0,1660849200000000000,1
4025,785.75,1660852800000000000,1
4026,381.0,1660863600000000000,1
4027,379.5,1660867200000000000,1
4028,407.25,1660870800000000000,1
4029,411.75,1660874400000000000,1
4030,695.0,1660885200000000000,1
4031,697.0,1660888800000000000,1
4032,709.25,1660892400000000000,1
4033,748.75,1660896000000000000,1
4034,701.75,1660899600000000000,1
4035,721.75,1660903200000000000,1
4036,721.25,1660906800000000000,1
4037,789.25,1660910400000000000,1
4038,654.5,1660914000000000000,1
4039,680.75,1660917600000000000,1
4040,742.0,1660921200000000000,1
4041,674.75,1660924800000000000,1
4042,655.5,1660928400000000000,1
4043,657.5,1660932000000000000,1
4044,750.5,1660935600000000000,1
4045,693.5,1660939200000000000,1
4046,414.0,1660953600000000000,1
4047,405.5,1660957200000000000,1
4048,760.75,1660975200000000000,1
4049,712.25,1660978800000000000,1
4050,684.5,1660982400000000000,1
4051,732.5,1660986000000000000,1
4052,826.5,1660989600000000000,1
4053,741.5,1660993200000000000,1
4054,728.5,1660996800000000000,1
4055,658.75,1661000400000000000,1
4056,778.75,1661004000000000000,1
4057,670.75,1661007600000000000,1
4058,694.25,1661011200000000000,1
4059,683.5,1661014800000000000,1
4060,786.5,1661018400000000000,1
4061,722.5,1661022000000000000,1
4062,720.25,1661025600000000000,1
4063,360.25,1661036400000000000,1
4064,360.75,1661040000000000000,1
4065,397.25,1661043600000000000,1
4066,354.5,1661047200000000000,1
4067,323.75,1661050800000000000,1
4068,319.5,1661054400000000000,1
4069,320.5,1661058000000000000,1
4070,342.5,1661061600000000000,1
4071,306.5,1661065200000000000,1
4072,303.5,1661068800000000000,1
4073,337.0,1661072400000000000,1
4074,312.25,1661076000000000000,1
4075,305.0,1661079600000000000,1
4076,339.75,1661083200000000000,1
4077,298.75,1661086800000000000,1
4078,282.75,1661090400000000000,1
4079,282.5,1661094000000000000,1
4080,310.25,1661097600000000000,1
4081,278.25,1661101200000000000,1
4082,277.75,1661104800000000000,1
4083,276.75,1661108400000000000,1
4084,280.0,1661112000000000000,1
4085,337.5,1661115600000000000,1
4086,342.25,1661119200000000000,1
4087,351.0,1661122800000000000,1
4088,380.5,1661126400000000000,1
4089,345.75,1661130000000000000,1
4090,381.75,1661133600000000000,1
4091,723.25,1661144400000000000,1
4092,706.5,1661148000000000000,1
4093,743.25,1661151600000000000,1
4094,763.25,1661155200000000000,1
4095,722.5,1661158800000000000,1
4096,718.5,1661162400000000000,1
4097,717.25,1661166000000000000,1
4098,736.25,1661169600000000000,1
4099,667.0,1661173200000000000,1
4100,695.25,1661176800000000000,1
4101,764.5,1661180400000000000,1
4102,710.25,1661184000000000000,1
4103,683.5,1661187600000000000,1
4104,787.75,1661191200000000000,1
4105,381.5,1661209200000000000,1
4106,379.5,1661212800000000000,1
4107,387.75,1661216400000000000,1
4108,765.0,1661234400000000000,1
4109,696.75,1661238000000000000,1
4110,676.5,1661241600000000000,1
4111,700.25,1661245200000000000,1
4112,783.0,1661248800000000000,1
4113,725.5,1661252400000000000,1
4114,729.75,1661256000000000000,1
4115,745.25,1661259600000000000,1
4116,713.75,1661263200000000000,1
4117,700.25,1661266800000000000,1
4118,703.0,1661270400000000000,1
4119,729.75,1661274000000000000,1
4120,709.5,1661277600000000000,1
4121,717.75,1661281200000000000,1
4122,721.5,1661284800000000000,1
4123,389.0,1661295600000000000,1
4124,399.0,1661299200000000000,1
4125,383.5,1661302800000000000,1
4126,814.0,1661317200000000000,1
4127,726.5,1661320800000000000,1
4128,727.5,1661324400000000000,1
4129,705.25,1661328000000000000,1
4130,793.25,1661331600000000000,1
4131,719.0,1661335200000000000,1
4132,759.5,1661338800000000000,1
4133,757.5,1661342400000000000,1
4134,728.25,1661346000000000000,1
4135,734.0,1661349600000000000,1
4136,705.0,1661353200000000000,1
4137,709.5,1661356800000000000,1
4138,758.75,1661360400000000000,1
4139,715.5,1661364000000000000,1
4140,730.5,1661367600000000000,1
4141,744.0,1661371200000000000,1
4142,383.5,1661382000000000000,1
4143,382.5,1661385600000000000,1
4144,403.75,1661389200000000000,1
4145,798.25,1661403600000000000,1
4146,728.75,1661407200000000000,1
4147,725.75,1661410800000000000,1
4148,712.5,1661414400000000000,1
4149,740.25,1661418000000000000,1
4150,785.25,1661421600000000000,1
4151,748.5,1661425200000000000,1
4152,727.5,1661428800000000000,1
4153,652.75,1661432400000000000,1
4154,785.5,1661436000000000000,1
4155,686.0,1661439600000000000,1
4156,702.25,1661443200000000000,1
4157,727.5,1661446800000000000,1
4158,709.75,1661450400000000000,1
4159,676.25,1661454000000000000,1
4160,782.0,1661457600000000000,1
4161,382.75,1661468400000000000,1
4162,418.0,1661472000000000000,1
4163,375.25,1661475600000000000,1
4164,407.0,1661479200000000000,1
4165,780.25,1661490000000000000,1
4166,720.75,1661493600000000000,1
4167,733.5,1661497200000000000,1
4168,711.75,1661500800000000000,1
4169,805.5,1661504400000000000,1
4170,749.5,1661508000000000000,1
4171,754.5,1661511600000000000,1
4172,701.25,1661515200000000000,1
4173,651.5,1661518800000000000,1
4174,790.0,1661522400000000000,1
4175,690.25,1661526000000000000,1
4176,709.5,1661529600000000000,1
4177,680.25,1661533200000000000,1
4178,775.25,1661536800000000000,1
4179,723.5,1661540400000000000,1
4180,722.75,1661544000000000000,1
4181,375.25,1661554800000000000,1
4182,367.5,1661558400000000000,1
4183,363.0,1661562000000000000,1
4184,743.5,1661576400000000000,1
4185,651.75,1661580000000000000,1
4186,690.5,1661583600000000000,1
4187,685.75,1661587200000000000,1
4188,788.0,1661590800000000000,1
4189,712.0,1661594400000000000,1
4190,691.5,1661598000000000000,1
4191,751.75,1661601600000000000,1
4192,641.5,1661605200000000000,1
4193,690.5,1661608800000000000,1
4194,661.75,1661612400000000000,1
4195,758.5,1661616000000000000,1
4196,655.25,1661619600000000000,1
4197,692.5,1661623200000000000,1
4198,764.25,1661626800000000000,1
4199,362.0,1661652000000000000,1
4200,343.25,1661655600000000000,1
4201,389.25,1661659200000000000,1
4202,353.75,1661662800000000000,1
4203,346.0,1661666400000000000,1
4204,375.75,1661670000000000000,1
4205,348.75,1661673600000000000,1
4206,349.0,1661677200000000000,1
4207,345.75,1661680800000000000,1
4208,388.25,1661684400000000000,1
4209,349.0,1661688000000000000,1
4210,347.0,1661691600000000000,1
4211,375.75,1661695200000000000,1
4212,336.0,1661698800000000000,1
4213,324.25,1661702400000000000,1
4214,323.25,1661706000000000000,1
4215,348.25,1661709600000000000,1
4216,317.5,1661713200000000000,1
4217,318.75,1661716800000000000,1
4218,373.5,1661720400000000000,1
4219,362.5,1661724000000000000,1
4220,354.5,1661727600000000000,1
4221,343.25,1661731200000000000,1
4222,346.25,1661734800000000000,1
4223,784.0,1661749200000000000,1
4224,694.75,1661752800000000000,1
4225,693.5,1661756400000000000,1
4226,653.75,1661760000000000000,1
4227,737.25,1661763600000000000,1
4228,685.25,1661767200000000000,1
4229,727.75,1661770800000000000,1
4230,746.5,1661774400000000000,1
4231,699.75,1661778000000000000,1
4232,794.75,1661781600000000000,1
4233,688.0,1661785200000000000,1
4234,696.0,1661788800000000000,1
4235,666.5,1661792400000000000,1
4236,789.25,1661796000000000000,1
4237,751.5,1661799600000000000,1
4238,745.5,1661803200000000000,1
4239,386.5,1661814000000000000,1
4240,388.25,1661817600000000000,1
4241,413.75,1661821200000000000,1
4242,721.5,1661832000000000000,1
4243,690.75,1661835600000000000,1
4244,656.75,1661839200000000000,1
4245,748.25,1661842800000000000,1
4246,690.5,1661846400000000000,1
4247,725.5,1661850000000000000,1
4248,792.0,1661853600000000000,1
4249,738.25,1661857200000000000,1
4250,712.5,1661860800000000000,1
4251,674.75,1661864400000000000,1
4252,698.25,1661868000000000000,1
4253,761.5,1661871600000000000,1
4254,705.0,1661875200000000000,1
4255,688.25,1661878800000000000,1
4256,716.0,1661882400000000000,1
4257,750.75,1661886000000000000,1
4258,746.0,1661889600000000000,1
4259,365.5,1661904000000000000,1
4260,393.5,1661907600000000000,1
4261,404.25,1661911200000000000,1
4262,767.25,1661922000000000000,1
4263,708.0,1661925600000000000,1
4264,707.25,1661929200000000000,1
4265,764.25,1661932800000000000,1
4266,735.25,1661936400000000000,1
4267,730.5,1661940000000000000,1
4268,811.25,1661943600000000000,1
4269,739.25,1661947200000000000,1
4270,669.0,1661950800000000000,1
4271,704.75,1661954400000000000,1
4272,684.25,1661958000000000000,1
4273,674.75,1661961600000000000,1
4274,719.25,1661965200000000000,1
4275,694.5,1661968800000000000,1
4276,709.25,1661972400000000000,1
4277,725.25,1661976000000000000,1
4278,763.75,1661979600000000000,1
4279,362.25,1661994000000000000,1
4280,705.75,1662008400000000000,1
4281,673.0,1662012000000000000,1
4282,776.5,1662015600000000000,1
4283,689.5,1662019200000000000,1
4284,706.25,1662022800000000000,1
4285,706.75,1662026400000000000,1
4286,787.25,1662030000000000000,1
4287,710.0,1662033600000000000,1
4288,669.5,1662037200000000000,1
4289,772.0,1662040800000000000,1
4290,690.0,1662044400000000000,1
4291,688.0,1662048000000000000,1
4292,674.75,1662051600000000000,1
4293,713.0,1662055200000000000,1
4294,667.25,1662094800000000000,1
4295,606.0,1662098400000000000,1
4296,641.0,1662102000000000000,1
4297,685.5,1662105600000000000,1
4298,632.0,1662109200000000000,1
4299,631.0,1662112800000000000,1
4300,750.25,1662116400000000000,1
4301,700.25,1662120000000000000,1
4302,685.0,1662123600000000000,1
4303,695.0,1662127200000000000,1
4304,675.0,1662130800000000000,1
4305,340.25,1662163200000000000,1
4306,340.0,1662166800000000000,1
4307,403.5,1662170400000000000,1
4308,380.5,1662174000000000000,1
4309,386.75,1662177600000000000,1
4310,386.0,1662181200000000000,1
4311,430.0,1662184800000000000,1
4312,388.0,1662188400000000000,1
4313,396.0,1662192000000000000,1
4314,442.75,1662195600000000000,1
4315,400.0,1662199200000000000,1
4316,402.0,1662202800000000000,1
4317,438.25,1662206400000000000,1
4318,388.5,1662210000000000000,1
4319,384.5,1662213600000000000,1
4320,377.25,1662217200000000000,1
4321,374.25,1662220800000000000,1
4322,409.75,1662224400000000000,1
4323,364.75,1662228000000000000,1
4324,363.75,1662231600000000000,1
4325,398.5,1662235200000000000,1
4326,354.0,1662238800000000000,1
4327,344.75,1662242400000000000,1
4328,319.75,1662246000000000000,1
4329,346.5,1662249600000000000,1
4330,319.75,1662253200000000000,1
4331,309.0,1662256800000000000,1
4332,310.25,1662260400000000000,1
4333,349.75,1662264000000000000,1
4334,328.5,1662267600000000000,1
4335,333.25,1662271200000000000,1
4336,335.5,1662274800000000000,1
4337,372.0,1662278400000000000,1
4338,329.0,1662282000000000000,1
4339,332.0,1662285600000000000,1
4340,363.75,1662289200000000000,1
4341,325.75,1662292800000000000,1
4342,346.5,1662296400000000000,1
4343,361.0,1662300000000000000,1
4344,387.0,1662303600000000000,1
4345,345.25,1662307200000000000,1
4346,351.75,1662310800000000000,1
4347,353.0,1662314400000000000,1
4348,354.5,1662318000000000000,1
4349,348.0,1662321600000000000,1
4350,384.75,1662325200000000000,1
4351,345.5,1662328800000000000,1
4352,307.25,1662332400000000000,1
4353,339.75,1662336000000000000,1
4354,312.25,1662339600000000000,1
4355,336.75,1662343200000000000,1
4356,353.0,1662346800000000000,1
4357,394.75,1662350400000000000,1
4358,365.25,1662354000000000000,1
4359,372.5,1662357600000000000,1
4360,426.75,1662361200000000000,1
4361,390.5,1662364800000000000,1
4362,390.25,1662368400000000000,1
4363,439.0,1662372000000000000,1
4364,409.25,1662375600000000000,1
4365,407.5,1662379200000000000,1
4366,395.25,1662382800000000000,1
4367,423.25,1662386400000000000,1
4368,371.0,1662390000000000000,1
4369,370.75,1662393600000000000,1
4370,407.75,1662397200000000000,1
4371,372.5,1662400800000000000,1
4372,366.25,1662404400000000000,1
4373,413.25,1662408000000000000,1
4374,386.25,1662411600000000000,1
4375,398.75,1662415200000000000,1
4376,361.25,1662418800000000000,1
4377,400.5,1662422400000000000,1
4378,372.75,1662426000000000000,1
4379,772.75,1662440400000000000,1
4380,720.25,1662444000000000000,1
4381,750.25,1662447600000000000,1
4382,702.75,1662451200000000000,1
4383,700.0,1662454800000000000,1
4384,699.25,1662458400000000000,1
4385,783.5,1662462000000000000,1
4386,710.5,1662465600000000000,1
4387,648.5,1662469200000000000,1
4388,771.75,1662472800000000000,1
4389,680.0,1662476400000000000,1
4390,695.5,1662480000000000000,1
4391,650.75,1662483600000000000,1
4392,694.75,1662487200000000000,1
4393,703.75,1662490800000000000,1
4394,778.25,1662494400000000000,1
4395,346.0,1662508800000000000,1
4396,345.75,1662512400000000000,1
4397,755.25,1662530400000000000,1
4398,711.5,1662534000000000000,1
4399,685.0,1662537600000000000,1
4400,704.0,1662541200000000000,1
4401,775.25,1662544800000000000,1
4402,714.5,1662548400000000000,1
4403,701.0,1662552000000000000,1
4404,728.0,1662555600000000000,1
4405,688.75,1662559200000000000,1
4406,653.75,1662562800000000000,1
4407,674.75,1662566400000000000,1
4408,689.25,1662570000000000000,1
4409,674.0,1662573600000000000,1
4410,718.0,1662577200000000000,1
4411,721.75,1662580800000000000,1
4412,402.75,1662598800000000000,1
4413,765.25,1662616800000000000,1
4414,699.25,1662620400000000000,1
4415,682.25,1662624000000000000,1
4416,689.0,1662627600000000000,1
4417,754.0,1662631200000000000,1
4418,728.5,1662634800000000000,1
4419,713.5,1662638400000000000,1
4420,744.75,1662642000000000000,1
4421,710.25,1662645600000000000,1
4422,692.75,1662649200000000000,1
4423,699.5,1662652800000000000,1
4424,728.0,1662656400000000000,1
4425,702.25,1662660000000000000,1
4426,701.5,1662663600000000000,1
4427,788.75,1662667200000000000,1
4428,367.0,1662681600000000000,1
4429,780.75,1662699600000000000,1
4430,704.0,1662703200000000000,1
4431,728.0,1662706800000000000,1
4432,693.5,1662710400000000000,1
4433,795.5,1662714000000000000,1
4434,709.0,1662717600000000000,1
4435,727.0,1662721200000000000,1
4436,759.75,1662724800000000000,1
4437,647.0,1662728400000000000,1
4438,700.5,1662732000000000000,1
4439,686.75,1662735600000000000,1
4440,770.75,1662739200000000000,1
4441,310.0,1662764400000000000,1
4442,311.75,1662768000000000000,1
4443,337.5,1662771600000000000,1
4444,339.5,1662775200000000000,1
4445,329.25,1662778800000000000,1
4446,330.0,1662782400000000000,1
4447,326.25,1662786000000000000,1
4448,320.0,1662789600000000000,1
4449,276.0,1662793200000000000,1
4450,313.5,1662796800000000000,1
4451,289.25,1662800400000000000,1
4452,288.25,1662804000000000000,1
4453,285.75,1662807600000000000,1
4454,314.25,1662811200000000000,1
4455,286.25,1662814800000000000,1
4456,286.5,1662818400000000000,1
4457,293.75,1662822000000000000,1
4458,313.75,1662825600000000000,1
4459,280.5,1662829200000000000,1
4460,277.75,1662832800000000000,1
4461,281.75,1662836400000000000,1
4462,306.0,1662840000000000000,1
4463,277.25,1662843600000000000,1
4464,313.75,1662847200000000000,1
4465,292.25,1662850800000000000,1
4466,292.75,1662854400000000000,1
4467,322.5,1662858000000000000,1
4468,301.0,1662861600000000000,1
4469,283.0,1662865200000000000,1
4470,276.0,1662868800000000000,1
4471,276.75,1662872400000000000,1
4472,274.5,1662876000000000000,1
4473,304.0,1662879600000000000,1
4474,274.5,1662883200000000000,1
4475,277.5,1662886800000000000,1
4476,278.25,1662890400000000000,1
4477,310.5,1662894000000000000,1
4478,279.25,1662897600000000000,1
4479,283.0,1662901200000000000,1
4480,283.25,1662904800000000000,1
4481,308.0,1662908400000000000,1
4482,283.75,1662912000000000000,1
4483,276.25,1662915600000000000,1
4484,276.75,1662919200000000000,1
4485,309.75,1662922800000000000,1
4486,281.75,1662926400000000000,1
4487,308.75,1662930000000000000,1
4488,397.5,1662933600000000000,1
4489,416.75,1662937200000000000,1
4490,311.25,1662940800000000000,1
4491,310.5,1662944400000000000,1
4492,335.75,1662948000000000000,1
4493,423.75,1662951600000000000,1
4494,412.25,1662955200000000000,1
4495,442.75,1662958800000000000,1
4496,426.25,1662962400000000000,1
4497,428.75,1662966000000000000,1
4498,432.0,1662969600000000000,1
4499,466.0,1662973200000000000,1
4500,426.75,1662976800000000000,1
4501,473.75,1662980400000000000,1
4502,431.5,1662984000000000000,1
4503,408.25,1662987600000000000,1
4504,378.5,1662991200000000000,1
4505,399.75,1662994800000000000,1
4506,367.75,1662998400000000000,1
4507,366.5,1663002000000000000,1
4508,412.5,1663005600000000000,1
4509,395.25,1663009200000000000,1
4510,385.75,1663012800000000000,1
4511,432.25,1663016400000000000,1
4512,343.25,1663020000000000000,1
4513,299.5,1663023600000000000,1
4514,290.5,1663027200000000000,1
4515,292.75,1663030800000000000,1
4516,326.75,1663034400000000000,1
4517,369.0,1663038000000000000,1
4518,343.0,1663041600000000000,1
4519,353.37,1663045200000000000,1
4520,411.34,1663048800000000000,1
4521,347.4775,1663052400000000000,1
4522,414.7725,1663056000000000000,1
4523,374.425,1663059600000000000,1
4524,374.73,1663063200000000000,1
4525,387.86,1663066800000000000,1
4526,422.73,1663070400000000000,1
4527,367.315,1663074000000000000,1
4528,348.655,1663077600000000000,1
4529,347.665,1663081200000000000,1
4530,373.405,1663084800000000000,1
4531,339.11,1663088400000000000,1
4532,343.5975,1663092000000000000,1
4533,369.4925,1663095600000000000,1
4534,340.4075,1663099200000000000,1
4535,354.03,1663102800000000000,1
4536,334.355,1663106400000000000,1
4537,298.5425,1663110000000000000,1
4538,329.95,1663113600000000000,1
4539,299.84,1663117200000000000,1
4540,332.06,1663120800000000000,1
4541,379.3725,1663124400000000000,1
4542,355.6175,1663128000000000000,1
4543,370.8575,1663131600000000000,1
4544,382.76,1663135200000000000,1
4545,387.075,1663138800000000000,1
4546,424.8325,1663142400000000000,1
4547,383.8775,1663146000000000000,1
4548,395.1375,1663149600000000000,1
4549,390.7725,1663153200000000000,1
4550,390.4725,1663156800000000000,1
4551,404.215,1663160400000000000,1
4552,347.24,1663164000000000000,1
4553,342.2225,1663167600000000000,1
4554,374.4325,1663171200000000000,1
4555,334.5575,1663174800000000000,1
4556,331.75,1663178400000000000,1
4557,330.77,1663182000000000000,1
4558,330.6025,1663185600000000000,1
4559,372.1125,1663189200000000000,1
4560,335.945,1663192800000000000,1
4561,306.3475,1663196400000000000,1
4562,360.13,1663200000000000000,1
4563,339.13,1663203600000000000,1
4564,345.675,1663207200000000000,1
4565,348.195,1663210800000000000,1
4566,346.215,1663214400000000000,1
4567,398.96,1663218000000000000,1
4568,387.91,1663221600000000000,1
4569,448.6775,1663225200000000000,1
4570,494.655,1663228800000000000,1
4571,445.2525,1663232400000000000,1
4572,452.9025,1663236000000000000,1
4573,455.94,1663239600000000000,1
4574,480.9075,1663243200000000000,1
4575,385.8275,1663246800000000000,1
4576,345.28,1663250400000000000,1
4577,312.6925,1663254000000000000,1
4578,307.045,1663257600000000000,1
4579,311.5975,1663261200000000000,1
4580,296.73,1663264800000000000,1
4581,326.925,1663268400000000000,1
4582,293.0625,1663272000000000000,1
4583,333.515,1663275600000000000,1
4584,325.0125,1663279200000000000,1
4585,352.66,1663282800000000000,1
4586,348.265,1663286400000000000,1
4587,341.3025,1663290000000000000,1
4588,374.3625,1663293600000000000,1
4589,344.4,1663297200000000000,1
4590,352.375,1663300800000000000,1
4591,414.55,1663304400000000000,1
4592,408.0,1663308000000000000,1
4593,427.35,1663311600000000000,1
4594,440.25,1663315200000000000,1
4595,422.175,1663318800000000000,1
4596,519.675,1663322400000000000,1
4597,477.55,1663326000000000000,1
4598,462.625,1663329600000000000,1
4599,429.05,1663333200000000000,1
4600,348.675,1663336800000000000,1
4601,339.55,1663340400000000000,1
4602,329.6,1663344000000000000,1
4603,346.775,1663347600000000000,1
4604,307.9,1663351200000000000,1
4605,302.325,1663354800000000000,1
4606,299.3,1663358400000000000,1
4607,323.95,1663362000000000000,1
4608,286.7,1663365600000000000,1
4609,278.8,1663369200000000000,1
4610,249.7,1663372800000000000,1
4611,248.8,1663376400000000000,1
4612,279.05,1663380000000000000,1
4613,325.05,1663383600000000000,1
4614,290.75,1663387200000000000,1
4615,283.625,1663390800000000000,1
4616,288.525,1663394400000000000,1
4617,322.275,1663398000000000000,1
4618,290.1,1663401600000000000,1
4619,253.575,1663405200000000000,1
4620,248.225,1663408800000000000,1
4621,273.625,1663412400000000000,1
4622,250.25,1663416000000000000,1
4623,252.025,1663419600000000000,1
4624,275.6,1663423200000000000,1
4625,250.375,1663426800000000000,1
4626,250.65,1663430400000000000,1
4627,242.875,1663434000000000000,1
4628,276.0,1663437600000000000,1
4629,247.15,1663441200000000000,1
4630,251.075,1663444800000000000,1
4631,271.2,1663448400000000000,1
4632,250.9,1663452000000000000,1
4633,245.775,1663455600000000000,1
4634,247.8,1663459200000000000,1
4635,273.275,1663462800000000000,1
