,time,Measure,kWh,label
3201,2022-01-04 11:00:00,Mech_Svc_AHU,7.5,unclassified
3224,2022-01-04 11:15:00,Mech_Svc_AHU,7.5625,unclassified
3247,2022-01-04 11:30:00,Mech_Svc_AHU,7.625,unclassified
3270,2022-01-04 11:45:00,Mech_Svc_AHU,7.6875,unclassified
3293,2022-01-04 12:00:00,Mech_Svc_AHU,7.75,unclassified
3316,2022-01-04 12:15:00,Mech_Svc_AHU,7.75,unclassified
3339,2022-01-04 12:30:00,Mech_Svc_AHU,7.75,unclassified
3362,2022-01-04 12:45:00,Mech_Svc_AHU,7.75,unclassified
3385,2022-01-04 13:00:00,Mech_Svc_AHU,7.75,unclassified
3408,2022-01-04 13:15:00,Mech_Svc_AHU,7.75,unclassified
3431,2022-01-04 13:30:00,Mech_Svc_AHU,7.75,unclassified
3454,2022-01-04 13:45:00,Mech_Svc_AHU,7.75,unclassified
3477,2022-01-04 14:00:00,Mech_Svc_AHU,7.75,unclassified
3500,2022-01-04 14:15:00,Mech_Svc_AHU,7.6875,unclassified
3523,2022-01-04 14:30:00,Mech_Svc_AHU,7.625,unclassified
3546,2022-01-04 14:45:00,Mech_Svc_AHU,7.5625,unclassified
3569,2022-01-04 15:00:00,Mech_Svc_AHU,7.5,unclassified
3592,2022-01-04 15:15:00,Mech_Svc_AHU,7.5,unclassified
3615,2022-01-04 15:30:00,Mech_Svc_AHU,7.5,unclassified
3638,2022-01-04 15:45:00,Mech_Svc_AHU,7.5,unclassified
3661,2022-01-04 16:00:00,Mech_Svc_AHU,7.5,unclassified
3772,2022-01-04 17:15:00,Mech_Svc_AHU,7.75,unclassified
3795,2022-01-04 17:30:00,Mech_Svc_AHU,7.75,unclassified
3818,2022-01-04 17:45:00,Mech_Svc_AHU,7.75,unclassified
3841,2022-01-04 18:00:00,Mech_Svc_AHU,7.75,unclassified
3864,2022-01-04 18:15:00,Mech_Svc_AHU,7.75,unclassified
3887,2022-01-04 18:30:00,Mech_Svc_AHU,7.75,unclassified
3910,2022-01-04 18:45:00,Mech_Svc_AHU,7.75,unclassified
3933,2022-01-04 19:00:00,Mech_Svc_AHU,7.75,unclassified
3956,2022-01-04 19:15:00,Mech_Svc_AHU,7.75,unclassified
3979,2022-01-04 19:30:00,Mech_Svc_AHU,7.75,unclassified
4002,2022-01-04 19:45:00,Mech_Svc_AHU,7.75,unclassified
4025,2022-01-04 20:00:00,Mech_Svc_AHU,7.75,unclassified
4048,2022-01-04 20:15:00,Mech_Svc_AHU,7.75,unclassified
4071,2022-01-04 20:30:00,Mech_Svc_AHU,7.75,unclassified
4094,2022-01-04 20:45:00,Mech_Svc_AHU,7.75,unclassified
4117,2022-01-04 21:00:00,Mech_Svc_AHU,7.75,unclassified
4140,2022-01-04 21:15:00,Mech_Svc_AHU,7.75,unclassified
4163,2022-01-04 21:30:00,Mech_Svc_AHU,7.75,unclassified
4186,2022-01-04 21:45:00,Mech_Svc_AHU,7.75,unclassified
4275,2022-01-04 22:45:00,Mech_Svc_AHU,7.5625,unclassified
4298,2022-01-04 23:00:00,Mech_Svc_AHU,7.5,unclassified
4321,2022-01-04 23:15:00,Mech_Svc_AHU,7.5625,unclassified
4344,2022-01-04 23:30:00,Mech_Svc_AHU,7.625,unclassified
4367,2022-01-04 23:45:00,Mech_Svc_AHU,7.6875,unclassified
4390,2022-01-05 00:00:00,Mech_Svc_AHU,7.75,unclassified
4413,2022-01-05 00:15:00,Mech_Svc_AHU,7.75,unclassified
4436,2022-01-05 00:30:00,Mech_Svc_AHU,7.75,unclassified
4459,2022-01-05 00:45:00,Mech_Svc_AHU,7.75,unclassified
4482,2022-01-05 01:00:00,Mech_Svc_AHU,7.75,unclassified
4505,2022-01-05 01:15:00,Mech_Svc_AHU,7.75,unclassified
4528,2022-01-05 01:30:00,Mech_Svc_AHU,7.75,unclassified
4551,2022-01-05 01:45:00,Mech_Svc_AHU,7.75,unclassified
4574,2022-01-05 02:00:00,Mech_Svc_AHU,7.75,unclassified
4597,2022-01-05 02:15:00,Mech_Svc_AHU,7.6875,unclassified
4620,2022-01-05 02:30:00,Mech_Svc_AHU,7.625,unclassified
4643,2022-01-05 02:45:00,Mech_Svc_AHU,7.5625,unclassified
4666,2022-01-05 03:00:00,Mech_Svc_AHU,7.5,unclassified
4689,2022-01-05 03:15:00,Mech_Svc_AHU,7.5625,unclassified
4712,2022-01-05 03:30:00,Mech_Svc_AHU,7.625,unclassified
4735,2022-01-05 03:45:00,Mech_Svc_AHU,7.6875,unclassified
4758,2022-01-05 04:00:00,Mech_Svc_AHU,7.75,unclassified
4781,2022-01-05 04:15:00,Mech_Svc_AHU,7.75,unclassified
4804,2022-01-05 04:30:00,Mech_Svc_AHU,7.75,unclassified
4827,2022-01-05 04:45:00,Mech_Svc_AHU,7.75,unclassified
4850,2022-01-05 05:00:00,Mech_Svc_AHU,7.75,unclassified
4873,2022-01-05 05:15:00,Mech_Svc_AHU,7.75,unclassified
4896,2022-01-05 05:30:00,Mech_Svc_AHU,7.75,unclassified
4919,2022-01-05 05:45:00,Mech_Svc_AHU,7.75,unclassified
4942,2022-01-05 06:00:00,Mech_Svc_AHU,7.75,unclassified
4965,2022-01-05 06:15:00,Mech_Svc_AHU,7.6875,unclassified
4988,2022-01-05 06:30:00,Mech_Svc_AHU,7.625,unclassified
5011,2022-01-05 06:45:00,Mech_Svc_AHU,7.5625,unclassified
5034,2022-01-05 07:00:00,Mech_Svc_AHU,7.5,unclassified
5057,2022-01-05 07:15:00,Mech_Svc_AHU,7.5,unclassified
5080,2022-01-05 07:30:00,Mech_Svc_AHU,7.5,unclassified
5103,2022-01-05 07:45:00,Mech_Svc_AHU,7.5,unclassified
5126,2022-01-05 08:00:00,Mech_Svc_AHU,7.5,unclassified
5149,2022-01-05 08:15:00,Mech_Svc_AHU,7.5,unclassified
5172,2022-01-05 08:30:00,Mech_Svc_AHU,7.5,unclassified
5195,2022-01-05 08:45:00,Mech_Svc_AHU,7.5,unclassified
5218,2022-01-05 09:00:00,Mech_Svc_AHU,7.5,unclassified
5241,2022-01-05 09:15:00,Mech_Svc_AHU,7.5625,unclassified
5264,2022-01-05 09:30:00,Mech_Svc_AHU,7.625,unclassified
5287,2022-01-05 09:45:00,Mech_Svc_AHU,7.6875,unclassified
5310,2022-01-05 10:00:00,Mech_Svc_AHU,7.75,unclassified
5333,2022-01-05 10:15:00,Mech_Svc_AHU,7.6875,unclassified
5356,2022-01-05 10:30:00,Mech_Svc_AHU,7.625,unclassified
5379,2022-01-05 10:45:00,Mech_Svc_AHU,7.5625,unclassified
5402,2022-01-05 11:00:00,Mech_Svc_AHU,7.5,unclassified
5425,2022-01-05 11:15:00,Mech_Svc_AHU,7.5625,unclassified
5448,2022-01-05 11:30:00,Mech_Svc_AHU,7.625,unclassified
5471,2022-01-05 11:45:00,Mech_Svc_AHU,7.6875,unclassified
5494,2022-01-05 12:00:00,Mech_Svc_AHU,7.75,unclassified
5517,2022-01-05 12:15:00,Mech_Svc_AHU,7.6875,unclassified
5540,2022-01-05 12:30:00,Mech_Svc_AHU,7.625,unclassified
5563,2022-01-05 12:45:00,Mech_Svc_AHU,7.5625,unclassified
5586,2022-01-05 13:00:00,Mech_Svc_AHU,7.5,unclassified
5609,2022-01-05 13:15:00,Mech_Svc_AHU,7.5,unclassified
5632,2022-01-05 13:30:00,Mech_Svc_AHU,7.5,unclassified
5655,2022-01-05 13:45:00,Mech_Svc_AHU,7.5,unclassified
5677,2022-01-05 14:00:00,Mech_Svc_AHU,7.5,unclassified
5699,2022-01-05 14:15:00,Mech_Svc_AHU,7.625,unclassified
5721,2022-01-05 14:30:00,Mech_Svc_AHU,7.75,unclassified
5743,2022-01-05 14:45:00,Mech_Svc_AHU,7.875,unclassified
5765,2022-01-05 15:00:00,Mech_Svc_AHU,8.0,unclassified
5787,2022-01-05 15:15:00,Mech_Svc_AHU,7.875,unclassified
5809,2022-01-05 15:30:00,Mech_Svc_AHU,7.75,unclassified
5831,2022-01-05 15:45:00,Mech_Svc_AHU,7.625,unclassified
5853,2022-01-05 16:00:00,Mech_Svc_AHU,7.5,unclassified
5875,2022-01-05 16:15:00,Mech_Svc_AHU,7.5625,unclassified
5897,2022-01-05 16:30:00,Mech_Svc_AHU,7.625,unclassified
5919,2022-01-05 16:45:00,Mech_Svc_AHU,7.6875,unclassified
5941,2022-01-05 17:00:00,Mech_Svc_AHU,7.75,unclassified
5964,2022-01-05 17:15:00,Mech_Svc_AHU,7.75,unclassified
5987,2022-01-05 17:30:00,Mech_Svc_AHU,7.75,unclassified
6010,2022-01-05 17:45:00,Mech_Svc_AHU,7.75,unclassified
6033,2022-01-05 18:00:00,Mech_Svc_AHU,7.75,unclassified
6056,2022-01-05 18:15:00,Mech_Svc_AHU,7.8125,unclassified
6079,2022-01-05 18:30:00,Mech_Svc_AHU,7.875,unclassified
6102,2022-01-05 18:45:00,Mech_Svc_AHU,7.9375,unclassified
6125,2022-01-05 19:00:00,Mech_Svc_AHU,8.0,unclassified
6148,2022-01-05 19:15:00,Mech_Svc_AHU,7.875,unclassified
6171,2022-01-05 19:30:00,Mech_Svc_AHU,7.75,unclassified
6194,2022-01-05 19:45:00,Mech_Svc_AHU,7.625,unclassified
6217,2022-01-05 20:00:00,Mech_Svc_AHU,7.5,unclassified
6240,2022-01-05 20:15:00,Mech_Svc_AHU,7.625,unclassified
6262,2022-01-05 20:30:00,Mech_Svc_AHU,7.75,unclassified
6284,2022-01-05 20:45:00,Mech_Svc_AHU,7.875,unclassified
6306,2022-01-05 21:00:00,Mech_Svc_AHU,8.0,unclassified
6328,2022-01-05 21:15:00,Mech_Svc_AHU,7.875,unclassified
6351,2022-01-05 21:30:00,Mech_Svc_AHU,7.75,unclassified
6374,2022-01-05 21:45:00,Mech_Svc_AHU,7.625,unclassified
6397,2022-01-05 22:00:00,Mech_Svc_AHU,7.5,unclassified
6420,2022-01-05 22:15:00,Mech_Svc_AHU,7.625,unclassified
6443,2022-01-05 22:30:00,Mech_Svc_AHU,7.75,unclassified
6466,2022-01-05 22:45:00,Mech_Svc_AHU,7.875,unclassified
6489,2022-01-05 23:00:00,Mech_Svc_AHU,8.0,unclassified
6512,2022-01-05 23:15:00,Mech_Svc_AHU,7.9375,unclassified
6535,2022-01-05 23:30:00,Mech_Svc_AHU,7.875,unclassified
6558,2022-01-05 23:45:00,Mech_Svc_AHU,7.8125,unclassified
6581,2022-01-06 00:00:00,Mech_Svc_AHU,7.75,unclassified
6604,2022-01-06 00:15:00,Mech_Svc_AHU,7.75,unclassified
6626,2022-01-06 00:30:00,Mech_Svc_AHU,7.75,unclassified
6648,2022-01-06 00:45:00,Mech_Svc_AHU,7.75,unclassified
6670,2022-01-06 01:00:00,Mech_Svc_AHU,7.75,unclassified
6692,2022-01-06 01:15:00,Mech_Svc_AHU,7.8125,unclassified
6714,2022-01-06 01:30:00,Mech_Svc_AHU,7.875,unclassified
6736,2022-01-06 01:45:00,Mech_Svc_AHU,7.9375,unclassified
6759,2022-01-06 02:00:00,Mech_Svc_AHU,8.0,unclassified
6782,2022-01-06 02:15:00,Mech_Svc_AHU,7.9375,unclassified
6805,2022-01-06 02:30:00,Mech_Svc_AHU,7.875,unclassified
6828,2022-01-06 02:45:00,Mech_Svc_AHU,7.8125,unclassified
6851,2022-01-06 03:00:00,Mech_Svc_AHU,7.75,unclassified
6873,2022-01-06 03:15:00,Mech_Svc_AHU,7.75,unclassified
6895,2022-01-06 03:30:00,Mech_Svc_AHU,7.75,unclassified
6917,2022-01-06 03:45:00,Mech_Svc_AHU,7.75,unclassified
6939,2022-01-06 04:00:00,Mech_Svc_AHU,7.75,unclassified
6960,2022-01-06 04:15:00,Mech_Svc_AHU,7.75,unclassified
6980,2022-01-06 04:30:00,Mech_Svc_AHU,7.75,unclassified
7000,2022-01-06 04:45:00,Mech_Svc_AHU,7.75,unclassified
7021,2022-01-06 05:00:00,Mech_Svc_AHU,7.75,unclassified
7042,2022-01-06 05:15:00,Mech_Svc_AHU,7.75,unclassified
7063,2022-01-06 05:30:00,Mech_Svc_AHU,7.75,unclassified
7083,2022-01-06 05:45:00,Mech_Svc_AHU,7.75,unclassified
7103,2022-01-06 06:00:00,Mech_Svc_AHU,7.75,unclassified
7124,2022-01-06 06:15:00,Mech_Svc_AHU,7.75,unclassified
7145,2022-01-06 06:30:00,Mech_Svc_AHU,7.75,unclassified
7166,2022-01-06 06:45:00,Mech_Svc_AHU,7.75,unclassified
7247,2022-01-06 07:45:00,Mech_Svc_AHU,7.9375,unclassified
7269,2022-01-06 08:00:00,Mech_Svc_AHU,8.0,unclassified
7291,2022-01-06 08:15:00,Mech_Svc_AHU,7.875,unclassified
7313,2022-01-06 08:30:00,Mech_Svc_AHU,7.75,unclassified
7335,2022-01-06 08:45:00,Mech_Svc_AHU,7.625,unclassified
7357,2022-01-06 09:00:00,Mech_Svc_AHU,7.5,unclassified
7379,2022-01-06 09:15:00,Mech_Svc_AHU,7.625,unclassified
7401,2022-01-06 09:30:00,Mech_Svc_AHU,7.75,unclassified
7423,2022-01-06 09:45:00,Mech_Svc_AHU,7.875,unclassified
7445,2022-01-06 10:00:00,Mech_Svc_AHU,8.0,unclassified
7547,2022-01-06 11:15:00,Mech_Svc_AHU,7.5625,unclassified
7568,2022-01-06 11:30:00,Mech_Svc_AHU,7.625,unclassified
7589,2022-01-06 11:45:00,Mech_Svc_AHU,7.6875,unclassified
7610,2022-01-06 12:00:00,Mech_Svc_AHU,7.75,unclassified
