,time,Measure,kWh,label
4580,2022-01-05 02:00:00,BS3 - Main 3L,30.5,unclassified
4614,2022-01-05 02:15:00,BS3 - Main 3L,30.5,unclassified
4624,2022-01-05 02:30:00,BS3 - Main 3L,30.5,unclassified
4649,2022-01-05 02:45:00,BS3 - Main 3L,30.5,unclassified
4687,2022-01-05 03:00:00,BS3 - Main 3L,30.5,unclassified
4706,2022-01-05 03:15:00,BS3 - Main 3L,31.25,unclassified
4733,2022-01-05 03:30:00,BS3 - Main 3L,32.0,unclassified
4743,2022-01-05 03:45:00,BS3 - Main 3L,32.75,unclassified
4759,2022-01-05 04:00:00,BS3 - Main 3L,33.5,unclassified
4788,2022-01-05 04:15:00,BS3 - Main 3L,34.0,unclassified
4822,2022-01-05 04:30:00,BS3 - Main 3L,34.5,unclassified
4831,2022-01-05 04:45:00,BS3 - Main 3L,35.0,unclassified
4867,2022-01-05 05:00:00,BS3 - Main 3L,35.5,unclassified
4874,2022-01-05 05:15:00,BS3 - Main 3L,35.375,unclassified
4904,2022-01-05 05:30:00,BS3 - Main 3L,35.25,unclassified
4936,2022-01-05 05:45:00,BS3 - Main 3L,35.125,unclassified
4964,2022-01-05 06:00:00,BS3 - Main 3L,35.0,unclassified
4972,2022-01-05 06:15:00,BS3 - Main 3L,34.875,unclassified
4996,2022-01-05 06:30:00,BS3 - Main 3L,34.75,unclassified
5028,2022-01-05 06:45:00,BS3 - Main 3L,34.625,unclassified
5035,2022-01-05 07:00:00,BS3 - Main 3L,34.5,unclassified
5062,2022-01-05 07:15:00,BS3 - Main 3L,34.6875,unclassified
5101,2022-01-05 07:30:00,BS3 - Main 3L,34.875,unclassified
5111,2022-01-05 07:45:00,BS3 - Main 3L,35.0625,unclassified
5146,2022-01-05 08:00:00,BS3 - Main 3L,35.25,unclassified
5170,2022-01-05 08:15:00,BS3 - Main 3L,35.25,unclassified
5188,2022-01-05 08:30:00,BS3 - Main 3L,35.25,unclassified
5209,2022-01-05 08:45:00,BS3 - Main 3L,35.25,unclassified
5219,2022-01-05 09:00:00,BS3 - Main 3L,35.25,unclassified
5252,2022-01-05 09:15:00,BS3 - Main 3L,35.5,unclassified
5284,2022-01-05 09:30:00,BS3 - Main 3L,35.75,unclassified
5289,2022-01-05 09:45:00,BS3 - Main 3L,36.0,unclassified
5311,2022-01-05 10:00:00,BS3 - Main 3L,36.25,unclassified
5350,2022-01-05 10:15:00,BS3 - Main 3L,36.5,unclassified
5371,2022-01-05 10:30:00,BS3 - Main 3L,36.75,unclassified
5386,2022-01-05 10:45:00,BS3 - Main 3L,37.0,unclassified
5414,2022-01-05 11:00:00,BS3 - Main 3L,37.25,unclassified
5427,2022-01-05 11:15:00,BS3 - Main 3L,36.5625,unclassified
5457,2022-01-05 11:30:00,BS3 - Main 3L,35.875,unclassified
5478,2022-01-05 11:45:00,BS3 - Main 3L,35.1875,unclassified
5499,2022-01-05 12:00:00,BS3 - Main 3L,34.5,unclassified
5535,2022-01-05 12:15:00,BS3 - Main 3L,33.8125,unclassified
5556,2022-01-05 12:30:00,BS3 - Main 3L,33.125,unclassified
5576,2022-01-05 12:45:00,BS3 - Main 3L,32.4375,unclassified
5605,2022-01-05 13:00:00,BS3 - Main 3L,31.75,unclassified
5623,2022-01-05 13:15:00,BS3 - Main 3L,31.5625,unclassified
5640,2022-01-05 13:30:00,BS3 - Main 3L,31.375,unclassified
5670,2022-01-05 13:45:00,BS3 - Main 3L,31.1875,unclassified
5695,2022-01-05 14:00:00,BS3 - Main 3L,31.0,unclassified
5710,2022-01-05 14:15:00,BS3 - Main 3L,30.9375,unclassified
5740,2022-01-05 14:30:00,BS3 - Main 3L,30.875,unclassified
5752,2022-01-05 14:45:00,BS3 - Main 3L,30.8125,unclassified
5773,2022-01-05 15:00:00,BS3 - Main 3L,30.75,unclassified
5803,2022-01-05 15:15:00,BS3 - Main 3L,30.75,unclassified
5819,2022-01-05 15:30:00,BS3 - Main 3L,30.75,unclassified
5845,2022-01-05 15:45:00,BS3 - Main 3L,30.75,unclassified
5862,2022-01-05 16:00:00,BS3 - Main 3L,30.75,unclassified
5892,2022-01-05 16:15:00,BS3 - Main 3L,30.625,unclassified
5900,2022-01-05 16:30:00,BS3 - Main 3L,30.5,unclassified
5931,2022-01-05 16:45:00,BS3 - Main 3L,30.375,unclassified
5954,2022-01-05 17:00:00,BS3 - Main 3L,30.25,unclassified
5965,2022-01-05 17:15:00,BS3 - Main 3L,30.3125,unclassified
6009,2022-01-05 17:30:00,BS3 - Main 3L,30.375,unclassified
6030,2022-01-05 17:45:00,BS3 - Main 3L,30.4375,unclassified
6037,2022-01-05 18:00:00,BS3 - Main 3L,30.5,unclassified
6057,2022-01-05 18:15:00,BS3 - Main 3L,30.4375,unclassified
6090,2022-01-05 18:30:00,BS3 - Main 3L,30.375,unclassified
6118,2022-01-05 18:45:00,BS3 - Main 3L,30.3125,unclassified
6127,2022-01-05 19:00:00,BS3 - Main 3L,30.25,unclassified
6155,2022-01-05 19:15:00,BS3 - Main 3L,30.375,unclassified
6181,2022-01-05 19:30:00,BS3 - Main 3L,30.5,unclassified
6204,2022-01-05 19:45:00,BS3 - Main 3L,30.625,unclassified
6236,2022-01-05 20:00:00,BS3 - Main 3L,30.75,unclassified
6256,2022-01-05 20:15:00,BS3 - Main 3L,30.75,unclassified
6265,2022-01-05 20:30:00,BS3 - Main 3L,30.75,unclassified
6288,2022-01-05 20:45:00,BS3 - Main 3L,30.75,unclassified
6324,2022-01-05 21:00:00,BS3 - Main 3L,30.75,unclassified
6344,2022-01-05 21:15:00,BS3 - Main 3L,30.5,unclassified
6356,2022-01-05 21:30:00,BS3 - Main 3L,30.25,unclassified
6384,2022-01-05 21:45:00,BS3 - Main 3L,30.0,unclassified
6407,2022-01-05 22:00:00,BS3 - Main 3L,29.75,unclassified
6435,2022-01-05 22:15:00,BS3 - Main 3L,29.8125,unclassified
6465,2022-01-05 22:30:00,BS3 - Main 3L,29.875,unclassified
6487,2022-01-05 22:45:00,BS3 - Main 3L,29.9375,unclassified
6507,2022-01-05 23:00:00,BS3 - Main 3L,30.0,unclassified
6515,2022-01-05 23:15:00,BS3 - Main 3L,30.25,unclassified
6538,2022-01-05 23:30:00,BS3 - Main 3L,30.5,unclassified
6564,2022-01-05 23:45:00,BS3 - Main 3L,30.75,unclassified
6585,2022-01-06 00:00:00,BS3 - Main 3L,31.0,unclassified
6617,2022-01-06 00:15:00,BS3 - Main 3L,30.8125,unclassified
6634,2022-01-06 00:30:00,BS3 - Main 3L,30.625,unclassified
6652,2022-01-06 00:45:00,BS3 - Main 3L,30.4375,unclassified
6685,2022-01-06 01:00:00,BS3 - Main 3L,30.25,unclassified
6697,2022-01-06 01:15:00,BS3 - Main 3L,30.3125,unclassified
6722,2022-01-06 01:30:00,BS3 - Main 3L,30.375,unclassified
6743,2022-01-06 01:45:00,BS3 - Main 3L,30.4375,unclassified
6771,2022-01-06 02:00:00,BS3 - Main 3L,30.5,unclassified
6795,2022-01-06 02:15:00,BS3 - Main 3L,31.0,unclassified
6823,2022-01-06 02:30:00,BS3 - Main 3L,31.5,unclassified
6846,2022-01-06 02:45:00,BS3 - Main 3L,32.0,unclassified
33776,2022-01-19 03:15:00,BS3 - Main 3L,85.75,unclassified
33782,2022-01-19 03:30:00,BS3 - Main 3L,86.5,unclassified
33823,2022-01-19 03:45:00,BS3 - Main 3L,87.25,unclassified
33828,2022-01-19 04:00:00,BS3 - Main 3L,88.0,unclassified
33865,2022-01-19 04:15:00,BS3 - Main 3L,89.5625,unclassified
