,time,Measure,kWh,label
2811,2022-01-04 06:45:00,Sub - Feeder F04,0.0,unclassified
2837,2022-01-04 07:00:00,Sub - Feeder F04,0.0,unclassified
2877,2022-01-04 07:15:00,Sub - Feeder F04,0.0,unclassified
2889,2022-01-04 07:30:00,Sub - Feeder F04,0.0,unclassified
2906,2022-01-04 07:45:00,Sub - Feeder F04,0.0,unclassified
2944,2022-01-04 08:00:00,Sub - Feeder F04,0.0,unclassified
2953,2022-01-04 08:15:00,Sub - Feeder F04,0.0,unclassified
2972,2022-01-04 08:30:00,Sub - Feeder F04,0.0,unclassified
2998,2022-01-04 08:45:00,Sub - Feeder F04,0.0,unclassified
3039,2022-01-04 09:00:00,Sub - Feeder F04,0.0,unclassified
3041,2022-01-04 09:15:00,Sub - Feeder F04,0.0,unclassified
3067,2022-01-04 09:30:00,Sub - Feeder F04,0.0,unclassified
3091,2022-01-04 09:45:00,Sub - Feeder F04,0.0,unclassified
3129,2022-01-04 10:00:00,Sub - Feeder F04,0.0,unclassified
3140,2022-01-04 10:15:00,Sub - Feeder F04,0.0,unclassified
3177,2022-01-04 10:30:00,Sub - Feeder F04,0.0,unclassified
3190,2022-01-04 10:45:00,Sub - Feeder F04,0.0,unclassified
3223,2022-01-04 11:00:00,Sub - Feeder F04,0.0,unclassified
3233,2022-01-04 11:15:00,Sub - Feeder F04,0.0,unclassified
3261,2022-01-04 11:30:00,Sub - Feeder F04,0.0,unclassified
3271,2022-01-04 11:45:00,Sub - Feeder F04,0.0,unclassified
3313,2022-01-04 12:00:00,Sub - Feeder F04,0.0,unclassified
3317,2022-01-04 12:15:00,Sub - Feeder F04,0.0,unclassified
3361,2022-01-04 12:30:00,Sub - Feeder F04,0.0,unclassified
3378,2022-01-04 12:45:00,Sub - Feeder F04,0.0,unclassified
3391,2022-01-04 13:00:00,Sub - Feeder F04,0.0,unclassified
3418,2022-01-04 13:15:00,Sub - Feeder F04,0.0,unclassified
3451,2022-01-04 13:30:00,Sub - Feeder F04,0.0,unclassified
3462,2022-01-04 13:45:00,Sub - Feeder F04,0.0,unclassified
3480,2022-01-04 14:00:00,Sub - Feeder F04,0.0,unclassified
3502,2022-01-04 14:15:00,Sub - Feeder F04,0.0,unclassified
3528,2022-01-04 14:30:00,Sub - Feeder F04,0.0,unclassified
3561,2022-01-04 14:45:00,Sub - Feeder F04,0.0,unclassified
3582,2022-01-04 15:00:00,Sub - Feeder F04,0.0,unclassified
3614,2022-01-04 15:15:00,Sub - Feeder F04,0.0,unclassified
3629,2022-01-04 15:30:00,Sub - Feeder F04,0.0,unclassified
3657,2022-01-04 15:45:00,Sub - Feeder F04,0.0,unclassified
3667,2022-01-04 16:00:00,Sub - Feeder F04,0.0,unclassified
3701,2022-01-04 16:15:00,Sub - Feeder F04,0.0,unclassified
3707,2022-01-04 16:30:00,Sub - Feeder F04,0.0,unclassified
3732,2022-01-04 16:45:00,Sub - Feeder F04,0.0,unclassified
3753,2022-01-04 17:00:00,Sub - Feeder F04,0.0,unclassified
3794,2022-01-04 17:15:00,Sub - Feeder F04,0.0,unclassified
3798,2022-01-04 17:30:00,Sub - Feeder F04,0.0,unclassified
3831,2022-01-04 17:45:00,Sub - Feeder F04,0.0,unclassified
3857,2022-01-04 18:00:00,Sub - Feeder F04,0.0,unclassified
3874,2022-01-04 18:15:00,Sub - Feeder F04,0.0,unclassified
3901,2022-01-04 18:30:00,Sub - Feeder F04,0.0,unclassified
3921,2022-01-04 18:45:00,Sub - Feeder F04,0.0,unclassified
3955,2022-01-04 19:00:00,Sub - Feeder F04,0.0,unclassified
3958,2022-01-04 19:15:00,Sub - Feeder F04,0.0,unclassified
3989,2022-01-04 19:30:00,Sub - Feeder F04,0.0,unclassified
4004,2022-01-04 19:45:00,Sub - Feeder F04,0.0,unclassified
4042,2022-01-04 20:00:00,Sub - Feeder F04,0.0,unclassified
4064,2022-01-04 20:15:00,Sub - Feeder F04,0.0,unclassified
4085,2022-01-04 20:30:00,Sub - Feeder F04,0.0,unclassified
4109,2022-01-04 20:45:00,Sub - Feeder F04,0.0,unclassified
4120,2022-01-04 21:00:00,Sub - Feeder F04,0.0,unclassified
4159,2022-01-04 21:15:00,Sub - Feeder F04,0.0,unclassified
4169,2022-01-04 21:30:00,Sub - Feeder F04,0.0,unclassified
4202,2022-01-04 21:45:00,Sub - Feeder F04,0.0,unclassified
4220,2022-01-04 22:00:00,Sub - Feeder F04,0.0,unclassified
4231,2022-01-04 22:15:00,Sub - Feeder F04,0.0,unclassified
4273,2022-01-04 22:30:00,Sub - Feeder F04,0.0,unclassified
4294,2022-01-04 22:45:00,Sub - Feeder F04,0.0,unclassified
4310,2022-01-04 23:00:00,Sub - Feeder F04,0.0,unclassified
4325,2022-01-04 23:15:00,Sub - Feeder F04,0.0,unclassified
4350,2022-01-04 23:30:00,Sub - Feeder F04,0.0,unclassified
4373,2022-01-04 23:45:00,Sub - Feeder F04,0.0,unclassified
4391,2022-01-05 00:00:00,Sub - Feeder F04,0.0,unclassified
4430,2022-01-05 00:15:00,Sub - Feeder F04,0.0,unclassified
4455,2022-01-05 00:30:00,Sub - Feeder F04,0.0,unclassified
4471,2022-01-05 00:45:00,Sub - Feeder F04,0.0,unclassified
4493,2022-01-05 01:00:00,Sub - Feeder F04,0.0,unclassified
4525,2022-01-05 01:15:00,Sub - Feeder F04,0.0,unclassified
4547,2022-01-05 01:30:00,Sub - Feeder F04,0.0,unclassified
4562,2022-01-05 01:45:00,Sub - Feeder F04,0.0,unclassified
4589,2022-01-05 02:00:00,Sub - Feeder F04,0.0,unclassified
4601,2022-01-05 02:15:00,Sub - Feeder F04,0.0,unclassified
4629,2022-01-05 02:30:00,Sub - Feeder F04,0.0,unclassified
4660,2022-01-05 02:45:00,Sub - Feeder F04,0.0,unclassified
4673,2022-01-05 03:00:00,Sub - Feeder F04,0.0,unclassified
4704,2022-01-05 03:15:00,Sub - Feeder F04,0.0,unclassified
4717,2022-01-05 03:30:00,Sub - Feeder F04,0.0,unclassified
4742,2022-01-05 03:45:00,Sub - Feeder F04,0.0,unclassified
4761,2022-01-05 04:00:00,Sub - Feeder F04,0.0,unclassified
4800,2022-01-05 04:15:00,Sub - Feeder F04,0.0,unclassified
4819,2022-01-05 04:30:00,Sub - Feeder F04,0.0,unclassified
4841,2022-01-05 04:45:00,Sub - Feeder F04,0.0,unclassified
4853,2022-01-05 05:00:00,Sub - Feeder F04,0.0,unclassified
4875,2022-01-05 05:15:00,Sub - Feeder F04,0.0,unclassified
4899,2022-01-05 05:30:00,Sub - Feeder F04,0.0,unclassified
4923,2022-01-05 05:45:00,Sub - Feeder F04,0.0,unclassified
4960,2022-01-05 06:00:00,Sub - Feeder F04,0.0,unclassified
4981,2022-01-05 06:15:00,Sub - Feeder F04,0.0,unclassified
5005,2022-01-05 06:30:00,Sub - Feeder F04,0.0,unclassified
5027,2022-01-05 06:45:00,Sub - Feeder F04,0.0,unclassified
5045,2022-01-05 07:00:00,Sub - Feeder F04,0.0,unclassified
5079,2022-01-05 07:15:00,Sub - Feeder F04,0.0,unclassified
5102,2022-01-05 07:30:00,Sub - Feeder F04,0.0,unclassified
5118,2022-01-05 07:45:00,Sub - Feeder F04,0.0,unclassified
5129,2022-01-05 08:00:00,Sub - Feeder F04,0.0,unclassified
5167,2022-01-05 08:15:00,Sub - Feeder F04,0.0,unclassified
5185,2022-01-05 08:30:00,Sub - Feeder F04,0.0,unclassified
5198,2022-01-05 08:45:00,Sub - Feeder F04,0.0,unclassified
5236,2022-01-05 09:00:00,Sub - Feeder F04,0.0,unclassified
5243,2022-01-05 09:15:00,Sub - Feeder F04,0.0,unclassified
5274,2022-01-05 09:30:00,Sub - Feeder F04,0.0,unclassified
5308,2022-01-05 09:45:00,Sub - Feeder F04,0.0,unclassified
5326,2022-01-05 10:00:00,Sub - Feeder F04,0.0,unclassified
5338,2022-01-05 10:15:00,Sub - Feeder F04,0.0,unclassified
5360,2022-01-05 10:30:00,Sub - Feeder F04,0.0,unclassified
5395,2022-01-05 10:45:00,Sub - Feeder F04,0.0,unclassified
5409,2022-01-05 11:00:00,Sub - Feeder F04,0.0,unclassified
5435,2022-01-05 11:15:00,Sub - Feeder F04,0.0,unclassified
5470,2022-01-05 11:30:00,Sub - Feeder F04,0.0,unclassified
5481,2022-01-05 11:45:00,Sub - Feeder F04,0.0,unclassified
