,time,Measure,kWh,label
4249,2022-01-04 22:15:00,FB3 - Main 3L,38.125,unclassified
4259,2022-01-04 22:30:00,FB3 - Main 3L,37.75,unclassified
4295,2022-01-04 22:45:00,FB3 - Main 3L,37.375,unclassified
4313,2022-01-04 23:00:00,FB3 - Main 3L,37.0,unclassified
4332,2022-01-04 23:15:00,FB3 - Main 3L,37.4375,unclassified
4346,2022-01-04 23:30:00,FB3 - Main 3L,37.875,unclassified
4379,2022-01-04 23:45:00,FB3 - Main 3L,38.3125,unclassified
4411,2022-01-05 00:00:00,FB3 - Main 3L,38.75,unclassified
4420,2022-01-05 00:15:00,FB3 - Main 3L,38.625,unclassified
4438,2022-01-05 00:30:00,FB3 - Main 3L,38.5,unclassified
4481,2022-01-05 00:45:00,FB3 - Main 3L,38.375,unclassified
4498,2022-01-05 01:00:00,FB3 - Main 3L,38.25,unclassified
4508,2022-01-05 01:15:00,FB3 - Main 3L,38.1875,unclassified
4531,2022-01-05 01:30:00,FB3 - Main 3L,38.125,unclassified
4555,2022-01-05 01:45:00,FB3 - Main 3L,38.0625,unclassified
4593,2022-01-05 02:00:00,FB3 - Main 3L,38.0,unclassified
4607,2022-01-05 02:15:00,FB3 - Main 3L,38.1875,unclassified
4626,2022-01-05 02:30:00,FB3 - Main 3L,38.375,unclassified
4648,2022-01-05 02:45:00,FB3 - Main 3L,38.5625,unclassified
4686,2022-01-05 03:00:00,FB3 - Main 3L,38.75,unclassified
4707,2022-01-05 03:15:00,FB3 - Main 3L,38.4375,unclassified
4714,2022-01-05 03:30:00,FB3 - Main 3L,38.125,unclassified
4738,2022-01-05 03:45:00,FB3 - Main 3L,37.8125,unclassified
4769,2022-01-05 04:00:00,FB3 - Main 3L,37.5,unclassified
4790,2022-01-05 04:15:00,FB3 - Main 3L,37.8125,unclassified
4813,2022-01-05 04:30:00,FB3 - Main 3L,38.125,unclassified
4844,2022-01-05 04:45:00,FB3 - Main 3L,38.4375,unclassified
4862,2022-01-05 05:00:00,FB3 - Main 3L,38.75,unclassified
4880,2022-01-05 05:15:00,FB3 - Main 3L,38.6875,unclassified
4906,2022-01-05 05:30:00,FB3 - Main 3L,38.625,unclassified
4927,2022-01-05 05:45:00,FB3 - Main 3L,38.5625,unclassified
4955,2022-01-05 06:00:00,FB3 - Main 3L,38.5,unclassified
4986,2022-01-05 06:15:00,FB3 - Main 3L,38.8125,unclassified
4997,2022-01-05 06:30:00,FB3 - Main 3L,39.125,unclassified
5031,2022-01-05 06:45:00,FB3 - Main 3L,39.4375,unclassified
5055,2022-01-05 07:00:00,FB3 - Main 3L,39.75,unclassified
5060,2022-01-05 07:15:00,FB3 - Main 3L,39.75,unclassified
5085,2022-01-05 07:30:00,FB3 - Main 3L,39.75,unclassified
5113,2022-01-05 07:45:00,FB3 - Main 3L,39.75,unclassified
5131,2022-01-05 08:00:00,FB3 - Main 3L,39.75,unclassified
5163,2022-01-05 08:15:00,FB3 - Main 3L,39.25,unclassified
5191,2022-01-05 08:30:00,FB3 - Main 3L,38.75,unclassified
5207,2022-01-05 08:45:00,FB3 - Main 3L,38.25,unclassified
5240,2022-01-05 09:00:00,FB3 - Main 3L,37.75,unclassified
5242,2022-01-05 09:15:00,FB3 - Main 3L,38.1875,unclassified
5283,2022-01-05 09:30:00,FB3 - Main 3L,38.625,unclassified
5307,2022-01-05 09:45:00,FB3 - Main 3L,39.0625,unclassified
5315,2022-01-05 10:00:00,FB3 - Main 3L,39.5,unclassified
5353,2022-01-05 10:15:00,FB3 - Main 3L,39.25,unclassified
5367,2022-01-05 10:30:00,FB3 - Main 3L,39.0,unclassified
5387,2022-01-05 10:45:00,FB3 - Main 3L,38.75,unclassified
5415,2022-01-05 11:00:00,FB3 - Main 3L,38.5,unclassified
5426,2022-01-05 11:15:00,FB3 - Main 3L,38.5625,unclassified
5464,2022-01-05 11:30:00,FB3 - Main 3L,38.625,unclassified
5489,2022-01-05 11:45:00,FB3 - Main 3L,38.6875,unclassified
5496,2022-01-05 12:00:00,FB3 - Main 3L,38.75,unclassified
5537,2022-01-05 12:15:00,FB3 - Main 3L,38.4375,unclassified
5543,2022-01-05 12:30:00,FB3 - Main 3L,38.125,unclassified
5581,2022-01-05 12:45:00,FB3 - Main 3L,37.8125,unclassified
5595,2022-01-05 13:00:00,FB3 - Main 3L,37.5,unclassified
5614,2022-01-05 13:15:00,FB3 - Main 3L,37.5625,unclassified
5654,2022-01-05 13:30:00,FB3 - Main 3L,37.625,unclassified
5675,2022-01-05 13:45:00,FB3 - Main 3L,37.6875,unclassified
5683,2022-01-05 14:00:00,FB3 - Main 3L,37.75,unclassified
5718,2022-01-05 14:15:00,FB3 - Main 3L,37.9375,unclassified
5727,2022-01-05 14:30:00,FB3 - Main 3L,38.125,unclassified
5758,2022-01-05 14:45:00,FB3 - Main 3L,38.3125,unclassified
5768,2022-01-05 15:00:00,FB3 - Main 3L,38.5,unclassified
5794,2022-01-05 15:15:00,FB3 - Main 3L,38.5,unclassified
5825,2022-01-05 15:30:00,FB3 - Main 3L,38.5,unclassified
5844,2022-01-05 15:45:00,FB3 - Main 3L,38.5,unclassified
5858,2022-01-05 16:00:00,FB3 - Main 3L,38.5,unclassified
5888,2022-01-05 16:15:00,FB3 - Main 3L,38.3125,unclassified
5904,2022-01-05 16:30:00,FB3 - Main 3L,38.125,unclassified
5923,2022-01-05 16:45:00,FB3 - Main 3L,37.9375,unclassified
5951,2022-01-05 17:00:00,FB3 - Main 3L,37.75,unclassified
5982,2022-01-05 17:15:00,FB3 - Main 3L,37.9375,unclassified
5999,2022-01-05 17:30:00,FB3 - Main 3L,38.125,unclassified
6015,2022-01-05 17:45:00,FB3 - Main 3L,38.3125,unclassified
6050,2022-01-05 18:00:00,FB3 - Main 3L,38.5,unclassified
6064,2022-01-05 18:15:00,FB3 - Main 3L,38.5,unclassified
6098,2022-01-05 18:30:00,FB3 - Main 3L,38.5,unclassified
6114,2022-01-05 18:45:00,FB3 - Main 3L,38.5,unclassified
6130,2022-01-05 19:00:00,FB3 - Main 3L,38.5,unclassified
6163,2022-01-05 19:15:00,FB3 - Main 3L,38.5,unclassified
6179,2022-01-05 19:30:00,FB3 - Main 3L,38.5,unclassified
6209,2022-01-05 19:45:00,FB3 - Main 3L,38.5,unclassified
6220,2022-01-05 20:00:00,FB3 - Main 3L,38.5,unclassified
6244,2022-01-05 20:15:00,FB3 - Main 3L,38.3125,unclassified
6278,2022-01-05 20:30:00,FB3 - Main 3L,38.125,unclassified
6296,2022-01-05 20:45:00,FB3 - Main 3L,37.9375,unclassified
6313,2022-01-05 21:00:00,FB3 - Main 3L,37.75,unclassified
6346,2022-01-05 21:15:00,FB3 - Main 3L,37.75,unclassified
6353,2022-01-05 21:30:00,FB3 - Main 3L,37.75,unclassified
6391,2022-01-05 21:45:00,FB3 - Main 3L,37.75,unclassified
6419,2022-01-05 22:00:00,FB3 - Main 3L,37.75,unclassified
6431,2022-01-05 22:15:00,FB3 - Main 3L,37.9375,unclassified
6446,2022-01-05 22:30:00,FB3 - Main 3L,38.125,unclassified
6480,2022-01-05 22:45:00,FB3 - Main 3L,38.3125,unclassified
6506,2022-01-05 23:00:00,FB3 - Main 3L,38.5,unclassified
6521,2022-01-05 23:15:00,FB3 - Main 3L,38.5,unclassified
6548,2022-01-05 23:30:00,FB3 - Main 3L,38.5,unclassified
6567,2022-01-05 23:45:00,FB3 - Main 3L,38.5,unclassified
6603,2022-01-06 00:00:00,FB3 - Main 3L,38.5,unclassified
6614,2022-01-06 00:15:00,FB3 - Main 3L,38.375,unclassified
6639,2022-01-06 00:30:00,FB3 - Main 3L,38.25,unclassified
6656,2022-01-06 00:45:00,FB3 - Main 3L,38.125,unclassified
6676,2022-01-06 01:00:00,FB3 - Main 3L,38.0,unclassified
6703,2022-01-06 01:15:00,FB3 - Main 3L,38.25,unclassified
6720,2022-01-06 01:30:00,FB3 - Main 3L,38.5,unclassified
6737,2022-01-06 01:45:00,FB3 - Main 3L,38.75,unclassified
6760,2022-01-06 02:00:00,FB3 - Main 3L,39.0,unclassified
6803,2022-01-06 02:15:00,FB3 - Main 3L,38.875,unclassified
6814,2022-01-06 02:30:00,FB3 - Main 3L,38.75,unclassified
6844,2022-01-06 02:45:00,FB3 - Main 3L,38.625,unclassified
6863,2022-01-06 03:00:00,FB3 - Main 3L,38.5,unclassified
6892,2022-01-06 03:15:00,FB3 - Main 3L,38.3125,unclassified
6913,2022-01-06 03:30:00,FB3 - Main 3L,38.125,unclassified
6937,2022-01-06 03:45:00,FB3 - Main 3L,37.9375,unclassified
6947,2022-01-06 04:00:00,FB3 - Main 3L,37.75,unclassified
6966,2022-01-06 04:15:00,FB3 - Main 3L,37.75,unclassified
6986,2022-01-06 04:30:00,FB3 - Main 3L,37.75,unclassified
7013,2022-01-06 04:45:00,FB3 - Main 3L,37.75,unclassified
