,time,Measure,kWh,label
3547,2022-01-04 14:45:00,Sub - Main M2,937.5,unclassified
3585,2022-01-04 15:00:00,Sub - Main M2,1000.0,unclassified
3595,2022-01-04 15:15:00,Sub - Main M2,937.5,unclassified
3637,2022-01-04 15:30:00,Sub - Main M2,875.0,unclassified
3656,2022-01-04 15:45:00,Sub - Main M2,812.5,unclassified
3668,2022-01-04 16:00:00,Sub - Main M2,750.0,unclassified
3693,2022-01-04 16:15:00,Sub - Main M2,750.0,unclassified
3712,2022-01-04 16:30:00,Sub - Main M2,750.0,unclassified
3742,2022-01-04 16:45:00,Sub - Main M2,750.0,unclassified
3751,2022-01-04 17:00:00,Sub - Main M2,750.0,unclassified
3780,2022-01-04 17:15:00,Sub - Main M2,812.5,unclassified
3813,2022-01-04 17:30:00,Sub - Main M2,875.0,unclassified
3825,2022-01-04 17:45:00,Sub - Main M2,937.5,unclassified
3860,2022-01-04 18:00:00,Sub - Main M2,1000.0,unclassified
3883,2022-01-04 18:15:00,Sub - Main M2,937.5,unclassified
3893,2022-01-04 18:30:00,Sub - Main M2,875.0,unclassified
3911,2022-01-04 18:45:00,Sub - Main M2,812.5,unclassified
3947,2022-01-04 19:00:00,Sub - Main M2,750.0,unclassified
3967,2022-01-04 19:15:00,Sub - Main M2,812.5,unclassified
4001,2022-01-04 19:30:00,Sub - Main M2,875.0,unclassified
4007,2022-01-04 19:45:00,Sub - Main M2,937.5,unclassified
4041,2022-01-04 20:00:00,Sub - Main M2,1000.0,unclassified
4068,2022-01-04 20:15:00,Sub - Main M2,937.5,unclassified
4089,2022-01-04 20:30:00,Sub - Main M2,875.0,unclassified
4112,2022-01-04 20:45:00,Sub - Main M2,812.5,unclassified
4121,2022-01-04 21:00:00,Sub - Main M2,750.0,unclassified
4144,2022-01-04 21:15:00,Sub - Main M2,875.0,unclassified
4165,2022-01-04 21:30:00,Sub - Main M2,1000.0,unclassified
4189,2022-01-04 21:45:00,Sub - Main M2,1125.0,unclassified
4210,2022-01-04 22:00:00,Sub - Main M2,1250.0,unclassified
4245,2022-01-04 22:15:00,Sub - Main M2,1125.0,unclassified
4265,2022-01-04 22:30:00,Sub - Main M2,1000.0,unclassified
4283,2022-01-04 22:45:00,Sub - Main M2,875.0,unclassified
4300,2022-01-04 23:00:00,Sub - Main M2,750.0,unclassified
4338,2022-01-04 23:15:00,Sub - Main M2,812.5,unclassified
4359,2022-01-04 23:30:00,Sub - Main M2,875.0,unclassified
4374,2022-01-04 23:45:00,Sub - Main M2,937.5,unclassified
4398,2022-01-05 00:00:00,Sub - Main M2,1000.0,unclassified
4425,2022-01-05 00:15:00,Sub - Main M2,1062.5,unclassified
4452,2022-01-05 00:30:00,Sub - Main M2,1125.0,unclassified
4478,2022-01-05 00:45:00,Sub - Main M2,1187.5,unclassified
4495,2022-01-05 01:00:00,Sub - Main M2,1250.0,unclassified
4521,2022-01-05 01:15:00,Sub - Main M2,1187.5,unclassified
4534,2022-01-05 01:30:00,Sub - Main M2,1125.0,unclassified
4564,2022-01-05 01:45:00,Sub - Main M2,1062.5,unclassified
4576,2022-01-05 02:00:00,Sub - Main M2,1000.0,unclassified
4619,2022-01-05 02:15:00,Sub - Main M2,1000.0,unclassified
4633,2022-01-05 02:30:00,Sub - Main M2,1000.0,unclassified
4653,2022-01-05 02:45:00,Sub - Main M2,1000.0,unclassified
4688,2022-01-05 03:00:00,Sub - Main M2,1000.0,unclassified
4697,2022-01-05 03:15:00,Sub - Main M2,1000.0,unclassified
4720,2022-01-05 03:30:00,Sub - Main M2,1000.0,unclassified
4745,2022-01-05 03:45:00,Sub - Main M2,1000.0,unclassified
4760,2022-01-05 04:00:00,Sub - Main M2,1000.0,unclassified
4785,2022-01-05 04:15:00,Sub - Main M2,1000.0,unclassified
4806,2022-01-05 04:30:00,Sub - Main M2,1000.0,unclassified
4836,2022-01-05 04:45:00,Sub - Main M2,1000.0,unclassified
4852,2022-01-05 05:00:00,Sub - Main M2,1000.0,unclassified
4882,2022-01-05 05:15:00,Sub - Main M2,1000.0,unclassified
4908,2022-01-05 05:30:00,Sub - Main M2,1000.0,unclassified
4931,2022-01-05 05:45:00,Sub - Main M2,1000.0,unclassified
4951,2022-01-05 06:00:00,Sub - Main M2,1000.0,unclassified
4987,2022-01-05 06:15:00,Sub - Main M2,1000.0,unclassified
5008,2022-01-05 06:30:00,Sub - Main M2,1000.0,unclassified
5012,2022-01-05 06:45:00,Sub - Main M2,1000.0,unclassified
5040,2022-01-05 07:00:00,Sub - Main M2,1000.0,unclassified
5069,2022-01-05 07:15:00,Sub - Main M2,1000.0,unclassified
5088,2022-01-05 07:30:00,Sub - Main M2,1000.0,unclassified
5124,2022-01-05 07:45:00,Sub - Main M2,1000.0,unclassified
